epxWave,epyWave
-5.07566,9.87463
-5.07734,9.79485
-5.12732,9.63862
-5.2938,9.7954
-4.9795,9.87011
-5.04541,9.79271
-4.84697,9.84401
-5.34918,9.45649
-5.30958,9.76842
-5.22755,10.023
-5.41179,10.0706
-5.20979,9.97411
-5.17078,9.74226
-4.99057,10.0212
-5.2733,10.007
-4.73015,10.0036
-4.99251,9.86186
-5.06532,9.92821
-5.22047,9.81174
-5.17945,9.90385
-4.82789,9.93572
-5.05554,9.96928
-5.02902,10.0732
-5.05234,10.0042
-4.94958,9.80173
-4.85403,9.9441
-4.90477,9.92173
-5.06731,10.0309
-4.88667,10.1002
-5.08271,10.0417
-4.77862,10.0403
-4.61595,9.69769
-4.92505,9.7944
-4.72258,9.72272
-4.87754,10.0231
-4.98904,9.75669
-4.89765,9.71573
-4.75581,9.81131
-4.8358,9.95328
-4.88625,9.53842
-4.90533,9.80632
-4.77043,9.64843
-4.90391,9.39889
-4.82619,9.85342
-4.95243,9.72395
-4.86026,9.78585
-4.86328,9.62811
-4.86966,9.32891
-5.01672,9.52486
-4.76994,9.49651
-4.95549,9.46925
-5.0839,9.40317
-4.94081,9.55931
-4.92506,9.68981
-5.12904,9.55973
-4.86176,9.34175
-5.14222,9.71062
-4.97062,9.64976
-5.13057,9.76923
-4.93753,9.62286
-5.04697,9.52561
-4.86402,9.808
-4.74173,9.77942
-4.95513,9.78431
-4.86816,9.7192
-5.01444,9.92475
-5.15315,9.62659
-4.98422,9.82549
-5.34047,9.81799
-4.9866,9.8175
-5.41713,9.69026
-5.17836,9.96216
-5.02385,9.96057
-5.17175,9.87792
-4.86213,9.7777
-4.926,9.76226
-4.75932,9.57806
-5.00615,9.82374
-4.90745,9.87271
-5.14778,9.86211
-5.02487,9.57801
-5.11289,10.0408
-5.19248,9.53578
-5.24131,9.73179
-5.01675,9.79133
-5.09568,9.99649
-5.10573,9.79708
-5.16648,9.65255
-5.00845,9.69914
-5.17672,9.75538
-4.99918,9.67719
-5.21708,9.676
-5.06479,9.6145
-5.15386,9.63451
-5.22187,9.58711
-5.08728,9.52272
-5.0946,9.68664
-5.21413,9.62309
-5.04955,9.7832
-4.88801,9.8023
-5.1008,9.84696
-5.26163,9.60245
-5.27249,9.77023
-5.08218,9.80109
-5.28519,9.75474
-5.21348,9.75124
-5.23847,9.77107
-5.23554,9.83255
-5.12561,9.91369
-5.29021,9.79461
-5.28638,9.6633
-5.27144,9.7818
-5.4086,9.86167
-5.20947,10.0116
-5.31758,9.97869
-5.29244,9.70489
-5.24385,10.1764
-5.27484,10.1086
-5.58765,10.0908
-5.57374,9.76238
-5.4719,9.96253
-5.49079,9.77856
-5.39532,10.1409
-5.23632,10.3326
-5.07496,10.042
-5.21861,10.0858
-5.30662,9.94959
-5.07455,9.92202
-5.18833,9.73249
-5.13135,10.0735
-5.11025,9.9596
-5.27446,9.8731
-5.16107,9.73365
-5.46333,9.99316
-5.12859,9.93874
-5.16534,10.0384
-5.19877,9.75653
-5.04445,10.0636
-5.14529,9.77971
-5.13305,9.80985
-5.07946,9.81189
-5.07781,9.90979
-5.09959,9.74968
-4.87915,9.75358
-5.11025,9.92899
-5.04137,10.0169
-4.86013,9.8183
-4.95184,9.63605
-4.95132,9.74473
-4.90779,9.90474
-4.85605,10.0295
-4.94329,9.94431
-4.97612,9.70122
-4.72925,9.81304
-4.81701,9.9817
-5.01671,9.90521
-4.94881,9.79291
-4.83372,10.0229
-5.05158,10.0472
-4.8682,9.95817
-5.05207,9.48151
-5.08584,9.8551
-5.26373,9.74222
-5.10553,10.0871
-5.42426,9.94261
-5.15866,10.0337
-5.22002,10.0782
-5.47092,10.0409
-5.31345,10.0303
-4.9811,9.97539
-5.25707,10.008
-4.97283,10.0836
-4.89596,9.85545
-5.02002,9.80753
-4.66693,9.6969
-5.01487,9.7912
-5.10615,9.92317
-5.10515,9.73682
-5.05181,9.60698
-5.14038,9.84861
-4.85969,9.58889
-5.03824,9.76398
-4.80397,9.73072
-5.16126,9.70494
-5.0933,9.84443
-4.94486,9.77821
-5.19243,9.78817
-5.22735,9.8046
-5.18225,9.77075
-5.0988,9.77036
-5.09535,9.78642
-5.18854,9.8482
-4.91326,9.79691
-4.91084,9.84834
-5.25142,9.9531
-5.18336,9.75845
-5.25029,9.97149
-5.13426,9.81778
-5.01336,9.58395
-5.03015,9.65543
-5.33495,9.76315
-5.17246,9.68743
-5.24515,9.88065
-5.54604,10.1468
-5.53159,10.1748
-5.68702,10.1064
-5.7974,9.90929
-5.95738,10.0179
-5.87165,10.1713
-5.93701,9.77087
-5.58008,9.80198
-5.40697,9.67051
-5.60263,9.67126
-5.45991,9.73302
-5.73753,9.89326
-5.75228,10.1462
-5.43736,10.1959
-5.48443,10.1344
-5.37455,10.0181
-5.32194,10.0712
-5.47968,9.91407
-5.35702,9.90991
-5.23596,9.95538
-5.47292,9.73052
-5.45851,9.77869
-5.38396,9.75454
-5.50294,9.85027
-5.5325,9.71629
-5.31532,9.68227
-5.22942,9.78723
-5.21281,9.85885
-5.45339,9.81518
-5.30239,9.77264
-5.30194,9.51489
-5.41229,9.80415
-5.45676,9.7682
-5.28988,9.74036
-5.12769,9.65043
-5.47536,9.76175
-5.33133,9.94873
-5.31021,9.76519
-5.24403,9.73802
-5.23772,9.5194
-5.24847,9.70378
-5.41461,9.64278
-5.31448,9.85353
-5.48278,9.5887
-5.22701,9.6315
-5.20021,9.76587
-5.38037,9.60342
-5.44878,9.58627
-5.14216,9.67011
-5.30278,9.69762
-5.27921,9.77199
-5.10861,9.61721
-5.47187,9.71636
-5.22963,9.98796
-5.34653,9.6512
-5.03646,9.90674
-5.15851,9.801
-5.2128,9.99528
-5.3823,9.68951
-5.27695,9.80207
-5.21156,9.7996
-5.35015,9.7758
-5.64631,9.82268
-5.52068,9.96818
-5.41721,9.7914
-5.14651,9.66203
-5.18631,9.76554
-5.24351,9.71945
-5.4593,9.61145
-5.31146,9.63514
-5.23352,9.89058
-5.40095,9.86078
-5.46491,9.83713
-5.34969,9.77207
-5.25987,10.0412
-5.45666,9.90477
-5.29377,9.73127
-5.46809,9.90298
-5.2006,9.7455
-5.2006,9.78809
-5.19573,9.55813
-5.48231,9.91553
-5.51586,9.84129
-5.41955,9.67969
-5.13847,9.93666
-5.46372,9.88492
-5.28509,9.76305
-5.30337,9.69605
-5.21096,9.74936
-5.29496,10.2937
-5.31733,9.75228
-5.33855,10.1373
-5.42906,9.7395
-5.29453,9.58777
-5.50027,9.81286
-5.3113,9.60643
-5.32904,9.67853
-5.47757,9.62221
-5.57234,9.65617
-5.31061,9.6646
-5.31379,9.78252
-5.61829,9.72566
-5.58768,9.82196
-5.42944,9.83206
-5.7384,9.82003
-5.62772,9.6454
-5.74674,9.84253
-5.58557,9.65164
-5.70713,9.41582
-5.42423,9.56409
-5.65402,9.90078
-5.68883,9.82873
-5.63608,9.99965
-5.46838,9.71891
-5.33417,9.71875
-5.60789,9.68601
-5.3092,9.55881
-5.26351,9.53518
-5.40086,9.63043
-5.45676,9.50444
-5.3694,9.55975
-5.28366,9.47996
-5.34161,9.81415
-5.20034,9.34577
-5.61539,9.46432
-5.22187,9.6702
-5.34659,9.54038
-5.25946,9.38255
-5.34069,9.34272
-5.36592,9.63216
-5.42795,9.5116
-5.45627,9.60094
-5.52416,9.69183
-5.17857,9.81967
-5.33314,9.79351
-5.44713,9.59022
-5.41768,9.45882
-5.24841,9.66908
-5.25788,9.74169
-5.39323,9.63989
-5.4485,9.61
-5.40036,9.82551
-5.53138,9.75937
-5.42138,9.79662
-5.38189,9.83069
-5.45685,9.80945
-5.60434,9.89706
-5.53214,9.50364
-5.43543,9.71249
-5.39934,9.8194
-5.63157,9.72602
-5.13663,9.69472
-5.65212,9.69627
-5.48017,9.70049
-5.46483,9.74068
-5.41341,9.96071
-5.65399,10.6747
-5.50987,10.5345
-5.67871,10.4971
-5.52696,10.4682
-5.75565,10.2322
-5.79912,10.4744
-5.68964,10.4576
-5.59873,10.3153
-5.35731,10.3762
-5.74615,10.6384
-5.49173,10.3546
-5.68255,10.3335
-5.35618,10.3479
-5.50044,10.4351
-5.4938,10.2548
-5.41565,10.2264
-5.27312,10.1609
-5.34657,9.97141
-5.32537,10.1854
-5.50064,10.1795
-5.25761,9.91043
-5.47426,10.2586
-5.49434,9.81286
-5.27731,9.8152
-5.17117,9.71239
-5.15322,9.56914
-5.32258,9.83416
-5.2383,9.84521
-4.88562,9.76731
-5.17748,9.87764
-5.10552,9.61679
-5.28906,9.71581
-5.095,9.76189
-5.15428,9.82514
-5.23819,9.73372
-5.20087,9.79472
-5.31546,9.63999
-5.24685,9.93375
-5.18079,10.2043
-5.25126,9.79323
-5.31389,9.49762
-5.13313,9.6511
-5.37321,9.82485
-5.0574,9.57904
-5.18674,10.0427
-5.05689,9.78434
-5.29938,10.1742
-5.45609,9.62464
-5.46428,9.87901
-5.5295,9.84023
-5.42403,9.44582
-5.2343,10.0083
-5.3386,9.42018
-5.28892,9.88959
-5.25293,9.81237
-5.38671,9.56829
-5.26735,9.62453
-5.42484,9.89445
-5.27038,9.56489
-5.36321,9.86107
-5.0588,9.47251
-5.16899,10.0422
-5.57983,9.54701
-5.50085,9.47087
-5.60649,9.59812
-5.70603,9.5727
-5.39525,9.59358
-5.3229,9.5524
-5.40059,9.80095
-5.54732,9.60389
-5.62183,9.82822
-5.53486,10.0156
-5.6999,9.72551
-5.84149,9.71233
-5.66996,9.61114
-5.59782,9.84358
-5.5814,9.61793
-5.35557,9.81201
-5.52727,10.0489
-5.49567,9.84015
-5.56656,10.0778
-5.29078,9.93034
-5.26001,9.94412
-5.39592,9.93362
-5.42264,9.83724
-5.17978,9.44195
-5.48404,9.89496
-5.40199,10.1423
-5.33574,9.8551
-5.50368,9.51293
-5.4577,9.39514
-5.31197,9.33529
-5.37618,9.36056
-5.49543,9.31472
-5.4498,9.79941
-5.19754,9.59047
-5.23575,9.63015
-5.21714,9.61843
-4.99595,9.71429
-5.47927,9.75679
-5.36054,9.41955
-5.28719,9.66427
-5.49023,9.7627
-5.14326,9.68729
-5.43849,9.93618
-5.31286,9.79536
-5.52752,9.98635
-5.48661,10.0098
-5.49864,9.87305
-5.55672,9.86692
-5.51911,9.909
-5.39119,9.57894
-5.50092,9.43962
-5.32906,9.34736
-5.57359,9.2678
-5.51912,9.32848
-5.16296,9.41179
-5.15536,9.54617
-5.14609,9.72442
-5.15166,9.44698
-5.5794,9.82854
-5.09087,9.32096
-5.38162,9.50545
-5.13756,9.30213
-5.29998,9.90036
-5.48878,10.003
-5.18662,9.92415
-5.12563,9.95039
-4.89748,9.60121
-4.96046,9.80737
-4.85794,9.74511
-4.91286,9.87675
-4.96021,9.66721
-5.05978,9.73253
-5.06629,9.79521
-4.96049,9.80256
-5.11599,9.9267
-5.03264,9.99104
-5.37151,10.0297
-5.02465,10.0965
-5.21195,10.037
-5.43855,10.0542
-5.25623,10.174
-4.93838,9.98093
-4.91164,10.0577
-4.86645,10.2693
-4.8943,10.125
-4.67896,10.1178
-4.70559,10.1858
-4.79025,10.1451
-4.56862,10.0576
-4.57585,10.5365
-4.5561,10.2162
-4.83812,10.3151
-4.59621,10.3421
-4.89542,10.0883
-4.89517,10.2665
-4.89324,10.3262
-4.74861,10.1692
-4.91394,10.1643
-4.72017,10.4197
-4.89391,10.3346
-5.07588,10.284
-4.92926,10.3088
-4.90899,10.53
-4.97661,10.4999
-5.04211,10.0376
-4.82221,10.1715
-4.95385,9.89753
-4.62791,9.81367
-4.84815,10.4478
-4.94196,10.5203
-5.0497,10.4332
-4.86152,10.433
-4.58277,10.4489
-4.60169,9.72752
-4.51001,9.87593
-4.53581,9.72198
-4.65681,10.0481
-4.41064,10.3118
-4.71004,9.82958
-4.4007,10.3675
-4.66683,9.90131
-4.88069,10.0377
-4.69434,9.8727
-4.76673,9.87233
-4.72126,9.91613
-4.92543,9.97068
-4.89374,9.96111
-4.80251,9.85727
-4.71833,9.88191
-4.76952,10.0257
-4.49017,9.89047
-4.68484,9.76544
-4.59445,9.69517
-4.48253,9.98919
-4.40888,10.1699
-4.2845,10.0578
-4.22844,10.3434
-4.39287,10.6625
-4.10448,10.5458
-4.21194,10.2704
-4.14652,10.2256
-4.2117,10.1338
-4.26405,10.0183
-4.32621,9.75327
-4.2662,10.0691
-4.40315,10.1925
-4.24214,10.0021
-4.46121,9.85347
-4.44206,9.78601
-4.5077,10.0415
-4.46476,9.84931
-4.50587,10.126
-4.76886,9.62122
-4.49877,9.93741
-4.56364,9.77005
-4.611,9.79311
-4.53957,9.72273
-4.29811,10.1814
-4.47196,9.89895
-4.55008,10.0995
-4.37019,10.0726
-4.41305,10.2416
-4.4604,10.0308
-4.44653,10.2385
-3.99628,10.1468
-4.27255,10.0833
-4.68512,9.76194
-4.5943,9.86603
-4.86685,9.80553
-4.38454,10.0415
-4.68969,10.0334
-4.66645,9.91534
-4.79365,9.61462
-4.54015,9.73373
-4.44919,9.80095
-4.15834,10.2045
-4.24084,9.91643
-4.33236,10.1282
-4.36134,10.1684
-4.31694,10.7125
-4.42227,9.95229
-4.31881,10.0496
-4.2739,10.292
-4.40241,10.8769
-4.4727,10.9504
-4.18967,10.7248
-4.2522,10.6678
-4.3361,10.7494
-4.33265,10.457
-4.36113,10.7596
-4.66905,10.4152
-4.25092,10.6679
-4.3533,10.6534
-4.55385,10.4633
-4.35708,10.5536
-4.44354,10.6739
-4.27772,10.6084
-4.46065,10.6168
-4.53551,10.5042
-4.5405,10.4341
-4.39289,10.8757
-4.46068,10.235
-4.42466,10.6302
-4.37717,10.7055
-4.43644,10.4427
-4.74275,10.4509
-4.55211,10.8315
-4.64801,10.1901
-4.71648,10.5611
-4.95065,10.5799
-4.88227,10.4196
-5.00272,9.88313
-4.74499,9.91464
-4.78959,10.0469
-4.92961,9.84381
-5.08458,10.5014
-4.83319,10.5214
-4.83155,9.92291
-4.98559,10.0386
-4.98066,9.91286
-4.88513,9.90258
-4.78131,9.85502
-5.05692,10.546
-4.72911,9.92455
-4.8785,9.86008
-4.9286,10.4484
-4.72044,9.87028
-4.95853,10.4975
-5.02293,10.3476
-4.83756,10.3964
-4.80738,10.3069
-4.77254,10.3354
-5.10044,10.3146
-4.9597,10.517
-4.78258,10.3493
-5.17164,10.3235
-4.79683,10.599
-4.9751,10.5443
-4.75361,10.495
-4.85292,10.4665
-4.892,10.5913
-5.13047,10.3851
-5.19376,10.2951
-4.76792,10.5711
-5.04194,10.4676
-5.09746,10.3097
-5.18751,10.3143
-5.06333,10.3186
-5.10537,10.2285
-4.89051,10.428
-5.26498,10.3309
-4.96192,10.2932
-4.89564,10.4822
-5.10453,10.341
-5.17343,10.2353
-4.67305,9.9936
-4.94204,10.2856
-5.03008,10.3136
-4.7067,10.1407
-4.99037,10.161
-5.1492,10.3213
-5.14965,10.3263
-5.31679,10.2534
-5.26634,9.99393
-5.21844,10.257
-4.94814,10.3669
-4.8697,10.2228
-5.20748,10.3015
-5.24017,10.1894
-5.21083,10.0712
-5.0695,10.2754
-5.17436,10.1882
-5.06621,10.2963
-5.17158,10.0219
-5.06952,10.1598
-5.1322,10.2175
-4.79143,10.0709
-5.40111,10.3304
-4.78088,10.0476
-5.34343,10.294
-5.12243,10.1478
-5.04544,10.248
-5.53974,9.65716
-5.2742,10.0047
-4.95454,9.82504
-5.48519,9.91862
-5.38271,9.76929
-5.31629,10.0898
-5.54662,10.3876
-5.37555,10.2194
-5.60849,10.3693
-5.3801,10.2679
-5.22365,10.2821
-5.18257,10.2864
-5.00706,10.2799
-5.47083,10.1559
-5.35355,10.162
-5.46484,10.0453
-5.35734,10.3861
-5.42426,10.2152
-5.22386,10.2906
-5.49129,10.0566
-5.32688,10.2601
-5.16053,10.3269
-5.28362,10.1428
-5.33503,10.0964
-5.30691,10.2529
-5.27059,10.3285
-5.46143,10.192
-5.39845,10.4654
-5.3616,10.3422
-5.37259,10.2241
-5.40568,10.3476
-5.20042,10.3064
-5.28018,10.4077
-5.33394,10.3304
-5.31785,10.2516
-4.68372,10.1093
-5.01369,10.1462
-4.8246,10.0322
-5.55062,10.3845
-5.30027,10.3294
-5.04791,10.3005
-5.24184,10.2636
-5.48302,10.3779
-4.6219,9.96661
-5.24051,10.4255
-4.89538,10.1024
-4.82817,10.0818
-5.27941,10.3094
-4.85125,10.0493
-5.21099,10.0979
-5.22558,10.3366
-5.00959,10.2364
-5.02668,10.2891
-5.01804,9.96809
-5.00339,10.2483
-5.10973,10.2434
-5.33854,10.3176
-5.24879,10.1885
-5.21426,10.2775
-5.43508,10.129
-4.93492,10.174
-5.39565,10.2707
-5.46239,10.1475
-5.31451,10.4446
-5.48358,10.4249
-5.48195,10.4495
-5.1017,10.4047
-5.15149,10.0614
-5.59563,10.3306
-5.20463,10.4667
-5.3002,10.2699
-5.19118,10.1671
-5.06412,10.3712
-5.05886,10.3651
-5.12417,10.2904
-5.20818,10.2453
-5.16508,10.5309
-5.01823,10.1747
-5.34138,10.5847
-5.24229,10.3521
-5.22901,10.2692
-5.21524,10.4064
-5.08302,10.5425
-5.01476,10.4523
-5.37456,10.4131
-4.98448,10.8678
-5.48796,10.4273
-5.43046,10.383
-5.47539,10.4237
-5.40745,10.4153
-5.66998,10.5536
-5.23615,10.3383
-5.42564,10.3626
-5.73385,10.5577
-5.08405,10.319
-5.38061,10.2648
-5.85306,10.3639
-5.24256,10.3065
-5.48106,10.3138
-5.45641,10.4821
-5.25017,10.2097
-5.4215,10.0519
-5.49701,10.2296
-5.47653,9.93237
-5.75549,9.86135
-5.07332,10.1674
-5.53131,10.2925
-5.28516,10.0342
-5.38662,10.1831
-5.3545,10.4322
-5.22339,10.2646
-5.26916,10.1973
-5.18808,10.4661
-5.25149,10.5432
-5.08145,10.3267
-5.59505,10.4002
-5.27101,10.4577
-5.1356,10.277
-5.20172,10.1924
-5.19888,10.4245
-5.11997,10.2743
-5.43492,10.3322
-4.73399,9.95831
-5.20589,9.71943
-4.97401,9.59985
-5.07136,9.98528
-5.18222,10.0167
-5.09854,9.98853
-5.194,9.79205
-4.84762,10.1041
-4.92977,10.1289
-4.68017,10.0318
-5.09518,10.056
-5.14164,10.1976
-5.01393,10.129
-5.09711,10.2208
-5.23465,10.1072
-5.23694,10.0923
-5.1453,10.2229
-5.32383,10.2217
-5.05121,10.29
-5.03153,9.99612
-5.11258,10.0506
-5.09332,10.2717
-5.15965,10.2665
-5.14152,10.0961
-5.14745,10.1066
-5.04837,10.0298
-4.9885,10.0631
-5.24727,9.99238
-4.87832,10.0037
-5.09297,9.97477
-4.80834,9.69657
-5.07061,10.1229
-5.11611,10.0453
-5.18449,10.3603
-5.02154,9.72872
-5.22871,10.3658
-5.09544,10.2956
-5.43844,10.2517
-5.07209,10.2511
-5.42343,10.2499
-5.47429,10.3154
-5.52959,10.1596
-5.2352,10.4044
-5.27492,10.2195
-5.32256,10.31
-5.35035,10.3087
-5.27199,10.3661
-5.64553,10.3165
-5.52368,10.2543
-5.33243,10.1799
-5.50065,10.0886
-5.15866,10.6303
-5.31704,10.4197
-5.07321,10.4446
-5.12448,10.5832
-5.48172,10.5103
-5.40758,10.4919
-5.23934,10.3901
-5.18263,10.5379
-5.16674,10.4173
-5.1502,10.2466
-5.41701,10.3589
-5.46483,10.1941
-5.15069,10.2046
-5.63297,10.5206
-5.39648,10.5711
-5.41178,10.5415
-5.32243,10.3792
-5.43746,10.3195
-5.68234,10.1192
-5.73318,10.1378
-5.70701,10.0916
-6.1249,9.4231
-5.92257,9.75601
-5.85719,9.96276
-5.81072,9.71116
-6.03948,10.0112
-5.79986,10.5943
-5.88245,10.2345
-5.24075,10.2446
-5.21335,10.0795
-5.59999,9.96514
-6.0701,9.76198
-5.62944,10.2477
-5.51927,10.3314
-6.47807,10.0489
-5.86893,9.77275
-5.5042,9.44859
-6.21552,9.70838
-6.33477,10.1616
-6.26305,9.78112
-6.0265,9.57298
-6.2358,9.93454
-6.11788,9.90084
-6.60371,9.69833
-6.97339,9.82587
-6.36985,9.56883
-6.63699,9.7925
-6.50653,9.38854
-6.36399,9.62309
-6.21393,9.50502
-6.06629,9.41787
-6.58761,9.27202
-6.35661,9.55221
-6.64951,9.21689
-7.29164,9.08883
-6.90034,9.69647
-7.06956,9.45174
-7.35646,9.88019
-7.33787,9.73878
-7.29673,9.61001
-7.05567,9.74141
-6.92508,9.99748
-7.84769,10.1081
-6.84531,9.85795
-6.944,9.55044
-6.83022,9.82815
-6.73696,10.0668
-7.61379,9.35976
-6.71094,9.61414
-6.9177,9.60845
-7.22487,9.71224
-6.63401,9.63293
-6.84041,9.58696
-7.50051,9.31415
-7.05917,9.22227
-7.85748,9.6495
-8.11912,9.38637
-7.70646,9.5412
-7.51055,9.44556
-7.42943,9.50991
-8.13873,9.30093
-8.21037,9.40237
-8.0188,9.344
-8.06891,9.32607
-7.36383,9.5248
-7.72139,9.61693
-7.32898,9.37746
-7.53211,9.77887
-8.10935,9.28901
-7.70055,9.42504
-8.20124,9.61638
-7.85754,9.56971
-8.25582,9.34902
-8.05392,9.33477
-8.18508,9.48636
-7.57452,9.54594
-7.68407,9.4694
-7.57027,9.45885
-7.86903,9.46731
-7.73906,9.4486
-8.3574,9.71132
-8.12144,9.27961
-8.44845,9.20955
-8.17079,8.93981
-8.20398,8.94199
-7.94738,9.0949
-7.95661,9.31189
-8.3322,9.20751
-8.38478,9.50885
-7.98063,9.47658
-7.65091,9.60323
-8.55334,9.56564
-8.5277,9.42154
-8.93975,9.37691
-8.96947,9.53979
-9.20053,9.63266
-9.36643,9.75052
-9.27598,9.78649
-9.66834,9.92602
-9.60414,9.67897
-9.94332,9.67362
-9.9428,9.88104
-9.84535,9.74365
-10.0899,9.66296
-10.7922,10.1466
-10.0516,10.026
-10.0699,10.0355
-10.2748,10.0315
-10.5183,9.99146
-10.6443,10.1198
-10.4075,9.92887
-10.1653,9.77777
-10.314,10.0749
-10.3266,9.65682
-10.5987,9.89727
-10.6606,10.0194
-10.8895,10.0305
-10.9523,10.4641
-10.9788,10.9368
-11.3674,10.4345
-11.1451,10.4509
-11.0617,10.9749
-11.0177,10.4754
-10.8798,10.5611
-11.3085,10.7552
-10.9706,10.5888
-11.1228,10.4382
-11.0734,10.672
-10.9689,10.8481
-11.3148,10.8205
-11.1582,10.6739
-11.0059,10.3937
-11.4114,10.6751
-10.9952,10.8943
-11.2426,10.6915
-11.2027,10.0553
-11.1182,10.9179
-11.082,10.4674
-11.0558,10.8882
-11.491,10.5668
-11.4867,11.0873
-11.044,10.7121
-11.5283,11.0707
-11.792,10.584
-10.9971,10.9157
-11.4278,10.6486
-11.6553,10.7172
-11.7765,10.3685
-11.7172,10.7968
-12.0044,10.8285
-11.7503,10.8011
-12.0478,10.8658
-12.1027,10.5698
-12.0391,10.8393
-11.9279,10.407
-12.0997,10.9635
-11.8997,10.5302
-11.9779,11.1114
-12.2597,10.678
-12.24,10.1972
-12.1631,10.2743
-12.6893,10.4707
-11.8781,10.9556
-12.4481,10.2363
-11.698,11.145
-11.6681,10.957
-11.7922,10.8114
-11.7653,11.7942
-11.9475,11.1578
-11.8526,10.9285
-12.5433,11.2229
-12.6299,11.0081
-11.9598,11.2451
-12.1038,11.3671
-12.1589,10.6501
-12.3811,10.5633
-12.3938,10.734
-12.6561,10.8471
-12.5419,10.8778
-12.6997,10.8788
-12.25,10.978
-13.0142,11.2749
-13.2262,10.8536
-12.7052,11.1172
-12.7575,11.1124
-13.3297,10.4568
-12.9148,10.617
-13.2311,10.7516
-12.7612,10.5963
-12.9536,11.1121
-13.6457,10.7759
-12.9532,10.6257
-13.21,10.9175
-13.1749,10.9568
-13.5536,10.7641
-13.2369,11.2483
-13.0953,11.0192
-13.3575,10.5009
-13.1835,10.8751
-13.3752,10.5491
-13.4672,11.0026
-13.5674,10.951
-13.383,10.7577
-13.8649,10.7248
-13.3281,11.0158
-13.4876,10.7553
-13.6341,11.1032
-13.3439,10.8376
-13.1765,11.3311
-13.6916,10.836
-13.9068,11.3312
-13.6797,11.1317
-13.4005,11.1514
-13.4147,11.2035
-13.6046,11.1125
-13.8992,10.9878
-13.9964,11.1313
-13.4608,11.0986
-13.9622,10.8292
-14.1813,11.0417
-14.2473,10.9889
-13.9276,11.3792
-14.0687,11.1778
-13.952,10.9611
-14.0282,11.0198
-14.3206,10.8384
-14.0742,11.0036
-14.5421,10.8581
-14.5402,10.9449
-14.7039,11.1423
-14.4767,11.1086
-15.1636,11.012
-15.1578,10.8265
-14.9106,10.9703
-15.2146,11.2918
-14.952,11.0666
-15.1117,10.8445
-15.047,11.3335
-14.8587,11.1189
-14.6912,11.3019
-14.24,10.8914
-15.1781,11.0665
-14.6864,10.7559
-15.0621,10.9359
-14.9581,10.6944
-14.859,10.4954
-14.9053,11.0838
-14.8645,10.9115
-14.5114,10.7624
-15.0891,10.7185
-15.2252,11.1487
-15.0127,10.8807
-14.8608,10.2409
-14.7816,10.9735
-14.9472,10.5651
-15.1759,11.1445
-15.001,10.8903
-15.3494,10.7777
-15.2072,10.8608
-15.1896,10.5432
-14.9306,10.9584
-15.228,10.9449
-15.2657,10.9283
-14.8896,10.7961
-15.4736,10.5401
-14.8392,10.9742
-15.3367,11.2318
-15.0449,10.649
-14.8931,10.5398
-14.9899,10.7147
-15.1766,10.7027
-14.9358,10.8333
-14.9371,11.091
-15.6031,10.8398
-14.781,10.5329
-15.3685,10.5124
-15.8754,11.0605
-15.2874,10.6075
-16.0841,11.0509
-15.602,10.9961
-16.1535,10.5162
-15.9863,10.9721
-15.9664,11.0075
-16.0183,11.095
-16.0324,10.953
-15.9266,10.9062
-15.9277,10.8966
-16.0044,10.8479
-16.2652,11.4083
-16.3089,11.1699
-16.2157,11.1066
-16.5252,11.0023
-16.5509,11.0155
-16.3488,11.0593
-15.7356,11.3626
-15.905,11.7563
-16.3064,11.4417
-15.9685,11.4662
-16.2902,11.2838
-16.8954,11.2727
-16.7248,11.1184
-16.3949,11.523
-16.7849,11.5059
-16.7927,11.0814
-16.7203,11.0775
-16.6917,11.5242
-16.5295,11.0145
-16.5654,11.3853
-16.6918,10.986
-16.3713,11.1002
-16.3789,11.3811
-16.4972,11.2883
-16.5463,11.7342
-16.6903,11.3844
-16.6874,11.4095
-17.1139,11.2587
-16.8131,11.3704
-16.6706,11.4283
-16.7479,11.2659
-16.8658,11.2799
-16.5593,11.3076
-16.4607,11.1444
-16.9305,11.2505
-16.7325,11.099
-16.6434,11.2348
-16.8847,10.9782
-16.5948,11.0045
-16.832,11.1151
-17.1698,11.2649
-16.8093,11.3034
-17.0154,10.8067
-17.0464,11.3649
-16.8704,11.3673
-16.8355,11.0784
-17.1909,11.2258
-17.5089,11.2363
-17.3348,11.1785
-17.1784,11.0356
-18.0553,11.5532
-18.1709,10.9615
-15.946,11.2842
-12.5878,11.3914
-10.2665,10.4622
-9.72733,10.6707
-8.50324,9.64947
-8.46474,9.38716
-8.34011,9.65545
-8.42837,9.5349
-8.6003,9.11338
-9.52157,9.57888
-9.30459,9.06083
-9.51797,9.52832
-9.20203,9.03453
-9.15075,9.25313
-9.12957,9.4519
-9.02008,9.06152
-8.95901,9.15064
-9.11893,9.42179
-9.27909,9.2517
-9.16899,9.30359
-9.4496,9.28698
-9.299,9.16732
-9.60209,9.4988
-9.51842,9.36993
-9.76003,9.24605
-10.0886,9.03218
-9.7544,9.22369
-9.69144,9.54648
-10.7445,10.3929
-10.7262,10.351
-10.2046,9.77824
-10.698,10.2317
-9.71476,10.1834
-10.3476,9.8214
-10.3532,9.58668
-11.959,9.58961
-10.6759,9.6454
-11.0747,9.2569
-11.4146,9.74029
-10.0998,9.28586
-10.2699,9.36383
-10.3971,9.63263
-10.4892,9.41224
-10.5194,9.26756
